instrumentalness,acousticness,valence,loudness,danceability,track,artist,target,mode_0,mode_1
0.603,0.973,0.151,-17.423,0.40299999999999997,They Say It's Wonderful (feat. Johnny Hartman),John Coltrane,0,0,1
0.0,0.851,0.539,-10.091000000000001,0.8029999999999999,Love Yourself,Justin Bieber,1,0,1
0.0035299999999999997,0.915,0.24,-11.210999999999999,0.48700000000000004,The Shadow of Your Smile,Scott Hamilton,0,1,0
0.0,0.557,0.77,-2.842,0.595,Morattu Single,Hiphop Tamizha,0,0,1
2.14e-05,0.847,0.6890000000000001,-7.066,0.7340000000000001,Everybody Dies In Their Nightmares,XXXTENTACION,1,1,0
0.0011,0.0255,0.185,-7.777,0.7040000000000001,Boiled Peanuts,Astronautalis,0,0,1
0.0,0.0608,0.8440000000000001,-6.482,0.8759999999999999,Baby,Lil Baby & DaBaby,1,1,0
0.0,0.499,0.715,-3.4,0.629,Before You Wake Up,Adekunle Gold,0,1,0
0.24100000000000002,0.0009660000000000001,0.322,-11.487,0.708,Starsoul,Lazy Hammock,0,1,0
0.87,0.308,0.0288,-31.949,0.10099999999999999,"Symphony No. 7, ""Angel of Light"": III. Come un sogno",Einojuhani Rautavaara,0,0,1
0.387,0.00025299999999999997,0.263,-7.0089999999999995,0.47600000000000003,Necromaniac,Exhumed,0,1,0
1.63e-05,0.00499,0.308,-4.1819999999999995,0.599,Heart of Metal (Remix),Ultimatum,0,1,0
0.0,0.00054,0.5770000000000001,-3.56,0.42200000000000004,Army of the Night,Powerwolf,0,1,0
0.00074,6.1e-06,0.501,-4.973,0.19699999999999998,Tainted Metal,Hammerfall,0,1,0
0.937,0.995,0.152,-26.109,0.455,"English Suite No. 2 in A Minor, BWV 807: IV. Sarabande",Johann Sebastian Bach,0,1,0
0.0,0.11,0.47,-4.207,0.609,Never Gonna Leave This Bed,Maroon 5,1,0,1
0.0,0.0258,0.633,-8.868,0.516,All Gold Everything,Trinidad James,1,1,0
0.0,0.0101,0.475,-4.595,0.51,Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,1,0,1
0.00023999999999999998,0.00043200000000000004,0.37200000000000005,-4.203,0.512,Playing Dead,"Chunk! No, Captain Chunk!",0,0,1
0.747,0.0103,0.0324,-7.983,0.131,Troubled Air,Sunn 0))),0,0,1
8.78e-06,0.00108,0.585,-5.319,0.59,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,1,0,1
0.9440000000000001,0.584,0.235,-15.727,0.387,Par Avion,The American Dollar,0,0,1
0.82,0.22399999999999998,0.365,-14.519,0.381,DAT Beats,Ran Slavin,0,0,1
0.000151,0.000236,0.344,-2.677,0.20199999999999999,Stars Before The Sun,Capstan,0,0,1
0.945,3.78e-06,0.0394,-8.142000000000001,0.624,Chebika - Claudio Mate Metal Remix,Stefano Patarnello,0,1,0
0.0,0.0593,0.47600000000000003,-4.87,0.608,Heart Attack,Trey Songz,1,0,1
0.332,0.312,0.162,-8.204,0.36200000000000004,Inoculate the Innocuous,The Unicorns,0,0,1
0.000363,0.613,0.5660000000000001,-6.519,0.664,Ophelia,The Lumineers,1,0,1
0.0,0.0873,0.637,-5.1370000000000005,0.542,Lettin' The Night Roll,Justin Moore,1,0,1
0.0,0.11699999999999999,0.5489999999999999,-6.159,0.8540000000000001,This Is America,Childish Gambino,1,0,1
3.32e-06,0.0271,0.5670000000000001,-4.341,0.5579999999999999,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,1,1,0
0.545,0.0259,0.861,-6.556,0.813,Snagglepuss,VibeSquaD,0,1,0
0.9359999999999999,0.993,0.363,-28.291999999999998,0.5820000000000001,6 Chansons: No. 5. Aujourd'hui le ciel est noir… (Today the sky is black),Iannis Xenakis,0,0,1
0.0,0.0012900000000000001,0.51,-3.185,0.6890000000000001,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,1,0,1
0.0155,0.0241,0.42200000000000004,-3.739,0.631,Alone,Marshmello,1,0,1
0.804,0.988,0.272,-17.865,0.447,Elisa's Theme,Alexandre Desplat,0,0,1
0.0,0.0457,0.32899999999999996,-4.36,0.529,American Country Love Song,Jake Owen,1,0,1
0.0,0.109,0.45399999999999996,-7.518,0.6629999999999999,Sick Boy,The Chainsmokers,1,1,0
0.0,0.0347,0.331,-9.577,0.894,Marry Poppin,Joey Trap,0,0,1
5.04e-05,0.27399999999999997,0.418,-7.252000000000001,0.478,Everyday,Weyes Blood,0,0,1
0.855,0.985,0.674,-12.275,0.68,Lavender Blue (Dilly Dilly) - Instrumental,Fred Mollin,0,0,1
0.0253,0.6459999999999999,0.433,-11.107999999999999,0.6940000000000001,South,Galimatias,0,1,0
5.26e-06,0.0628,0.53,-3.431,0.5489999999999999,If I Didn't Have You,Thompson Square,1,0,1
0.000234,0.825,0.0857,-12.912,0.327,Without You,for KING & COUNTRY,0,0,1
0.0,0.122,0.8240000000000001,-3.556,0.6940000000000001,Can't Remember To Forget You,Shakira Featuring Rihanna,1,1,0
0.3,0.00025,0.0558,-3.275,0.461,Nasty,Datsik,0,0,1
0.0,0.069,0.156,-7.417000000000001,0.843,You Was Right,Lil Uzi Vert,1,0,1
0.00257,0.00528,0.217,-6.983,0.972,Make Love,Gucci Mane & Nicki Minaj,1,0,1
3.28e-05,0.000139,0.677,-4.819,0.513,Lola Montez,Volbeat,0,0,1
0.737,0.00011499999999999999,0.0937,-7.502999999999999,0.374,Feelin (feat. Spinn & Taso),DJ Rashad,0,0,1
0.000199,0.0458,0.172,-4.4030000000000005,0.536,Alice,Avril Lavigne,1,0,1
0.000413,0.752,0.248,-7.735,0.49200000000000005,The Breath You Take,George Strait,1,1,0
0.0,0.0431,0.41200000000000003,-7.877000000000001,0.961,What's The Move,Young Thug Featuring Lil Uzi Vert,1,0,1
0.9079999999999999,1.64e-05,0.061,-4.137,0.467,Neo-Tokyo - Dance With The Dead Remix,Scandroid,0,1,0
0.0,0.131,0.6459999999999999,-3.011,0.47100000000000003,You Can't Stop The Beat,Glee Cast,1,0,1
2.83e-06,0.59,0.177,-9.373,0.449,I'm Not Gonna Miss You,Glen Campbell,1,0,1
0.0,0.122,0.53,-7.797999999999999,0.77,Cedí,La Arrolladora Banda El Limón De Rene Camacho,0,0,1
0.0,0.00256,0.603,-5.7379999999999995,0.618,679,Fetty Wap Featuring Remy Boyz,1,0,1
0.0017399999999999998,0.33399999999999996,0.746,-5.153,0.799,Bad Vibes Forever,XXXTENTACION Featuring PnB Rock & Trippie Redd,1,0,1
6.4e-06,0.129,0.841,-5.55,0.738,Donde Estaras,ICC,0,0,1
0.0535,0.0259,0.0643,-3.15,0.456,Not my tempo,Dj Mad Dog,0,0,1
0.0,0.255,0.18,-6.816,0.45399999999999996,Come Wake Me Up,Rascal Flatts,1,0,1
0.735,0.000139,0.335,-6.625,0.561,Gouryella,Gouryella,0,0,1
4.74e-06,0.22399999999999998,0.735,-3.45,0.7559999999999999,Takkaru Takkaru,Hiphop Tamizha,0,0,1
1.1e-05,0.105,0.9209999999999999,-6.6610000000000005,0.526,Juxtapozed with U,Super Furry Animals,0,1,0
0.012,0.14,0.386,-7.84,0.318,"Merry Christmas, Baby",Joe Bonamassa,0,0,1
0.00015900000000000002,0.109,0.932,-6.034,0.705,Names or Faces,Tipling Rock,0,0,1
0.9179999999999999,0.993,0.182,-18.865,0.302,I Will Always Love You (Instrumental Piano),Tim O'Neill,0,0,1
0.0,0.0248,0.42,-3.9530000000000003,0.6409999999999999,Is Anybody Out There?,K'Naan Featuring Nelly Furtado,1,0,1
0.00011,0.40399999999999997,0.33799999999999997,-6.386,0.54,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,1,0,1
0.000182,0.0264,0.377,-5.362,0.605,Cheval,Igorrr,0,0,1
0.0009140000000000001,0.00358,0.442,-4.231,0.736,In The Dark,Dev,1,0,1
0.0075,0.00265,0.192,-4.566,0.506,Pabbarotti & Friends: Roots Bloody Roots,J.B.O.,0,1,0
0.909,0.000148,0.382,-11.305,0.6970000000000001,Guitaria,Deep Dive Corp.,0,0,1
0.0,0.129,0.152,-4.798,0.445,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,1,0,1
3.74e-05,0.0013,0.606,-3.713,0.552,Alone Together,Fall Out Boy,1,0,1
9.77e-05,0.009290000000000001,0.508,-3.3139999999999996,0.49700000000000005,Tattoo,Van Halen,1,0,1
0.6579999999999999,0.00147,0.265,-4.65,0.43,Un immense désespoir,Nocturnal Depression,0,1,0
0.000162,0.0035700000000000003,0.287,-4.227,0.44299999999999995,Perchtenzeit,tuXedoo,0,0,1
0.0,0.797,0.963,-11.204,0.551,Love in the Cemetery,Lord Kitchener,0,0,1
1.2e-05,0.495,0.938,-3.147,0.8220000000000001,Que Te Vaya Bien,Grupo Jalado,0,0,1
0.0,0.133,0.445,-8.417,0.728,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,1,1,0
6.440000000000001e-05,0.136,0.6779999999999999,-8.692,0.9059999999999999,No Heart,21 Savage & Metro Boomin,1,1,0
0.0,0.0571,0.353,-6.678999999999999,0.419,All Eyez,The Game Featuring Jeremih,1,0,1
6.8e-05,0.375,0.0692,-10.530999999999999,0.599,Stomach It,Crywolf,0,0,1
0.588,0.0018,0.755,-4.56,0.637,The Heavy Metal Dub,Scientist,0,0,1
0.0,0.33,0.434,-7.234,0.71,Sweet in the Middle,DaVido,0,1,0
0.852,0.13,0.16899999999999998,-6.426,0.379,Behind The Scenes,Bugseed,0,0,1
9.6e-06,0.0155,0.764,-5.779,0.665,Secrets,The Weeknd,1,0,1
2.79e-06,0.159,0.261,-5.653,0.332,You Don't Own Me,Grace Featuring G-Eazy,1,0,1
0.0,0.158,0.23199999999999998,-1.921,0.392,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,1,0,1
0.000106,0.000611,0.344,-7.266,0.496,Row Row,Zeal & Ardor,0,0,1
2.9299999999999997e-05,0.354,0.82,-3.695,0.7909999999999999,Sin Pijama,Becky G + Natti Natasha,1,1,0
0.162,0.45899999999999996,0.515,-4.721,0.621,Inside Out,Spoon,0,0,1
0.588,0.767,0.616,-15.472999999999999,0.433,Blue Monk,Thelonious Monk,0,0,1
2.25e-06,0.00454,0.679,-6.797999999999999,0.622,I Knew You Were Trouble.,Taylor Swift,1,1,0
0.00112,0.121,0.48100000000000004,-4.006,0.7879999999999999,Twerk,City Girls Featuring Cardi B,1,1,0
0.000157,0.00609,0.715,-3.0039999999999996,0.636,HandClap,Fitz And The Tantrums,1,0,1
2.57e-06,0.769,0.0883,-8.19,0.261,Writing's On The Wall,Sam Smith,1,1,0
0.9259999999999999,0.971,0.0394,-28.586,0.18,Tao Energy,Dr. Sounds,0,1,0
0.0324,0.00549,0.434,-5.642,0.5429999999999999,Young Love,Ducktails,0,1,0
0.13,0.00305,0.341,-8.779,0.5539999999999999,Borderline,Novembers Doom,0,1,0
1.13e-06,0.0512,0.655,-4.371,0.843,"Milegi Milegi (From ""Stree"")",Mika Singh,0,0,1
4.8599999999999995e-05,0.18600000000000003,0.321,-8.781,0.5670000000000001,Female,Keith Urban,1,1,0
0.00571,0.0289,0.35,-4.078,0.413,Blame,Calvin Harris Featuring John Newman,1,1,0
0.1,0.868,0.254,-15.217,0.192,Mysteries,Keith Jarrett,0,0,1
3.75e-05,0.0057,0.363,-5.189,0.517,Garden in the Bones,Periphery,0,0,1
0.0,0.00246,0.331,-5.511,0.657,Daylight,Maroon 5,1,0,1
0.722,0.0236,0.0401,-3.68,0.242,Stoner Punk,Warcollapse,0,0,1
0.887,0.9329999999999999,0.0509,-22.759,0.507,Minimal Steps,Floating Lights,0,0,1
0.0514,0.0016300000000000002,0.0939,-14.92,0.305,Nephilim Grove,Novembers Doom,0,1,0
0.0,0.20800000000000002,0.193,-5.515,0.465,The Dance,Lauren Duski,1,0,1
0.0,0.171,0.381,-6.33,0.5870000000000001,First Day Out,Tee Grizzley,1,0,1
0.0,0.785,0.317,-6.25,0.528,Tum Hi Ho,Arijit Singh,0,1,0
0.0,0.0298,0.0992,-9.558,0.40299999999999997,Before the Throne of God Above,The Worship Initiative,0,0,1
0.823,0.026000000000000002,0.402,-9.43,0.8370000000000001,Philly - Dub,DJ T.,0,1,0
0.0,0.0119,0.46399999999999997,-6.627999999999999,0.674,Love Me,Lil Wayne Featuring Drake & Future,1,1,0
4.94e-06,0.0108,0.479,-4.203,0.62,Where I Come From,Montgomery Gentry,1,0,1
0.992,0.823,0.037000000000000005,-5.902,0.11199999999999999,Fäerie Metal (Live),Nuit Noire,0,1,0
0.00011100000000000001,0.9940000000000001,0.513,-12.359000000000002,0.418,Denomination Blues,Blind Willie Johnson,0,0,1
7.11e-05,0.233,0.96,-7.57,0.81,Mc Koringa -Trilha Sonora - Remixed - DJ Wagner Santos,MC Koringa,0,1,0
1.56e-05,0.33399999999999996,0.705,-5.754,0.742,No Le Hago Falta,Banda Los Recoditos,0,0,1
2.3100000000000002e-05,0.038,0.253,-5.428,0.625,Paranoid,Post Malone,1,0,1
0.925,0.992,0.0563,-18.35,0.14800000000000002,"Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano",Johann Sebastian Bach,0,1,0
0.00402,0.594,0.8809999999999999,-3.284,0.841,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",Starboy,0,1,0
0.00123,0.18600000000000003,0.7190000000000001,-5.267,0.8109999999999999,Yeba,Kiss Daniel,0,0,1
5.37e-06,0.0197,0.9620000000000001,-4.753,0.8029999999999999,Till the End,October Light,0,0,1
0.0017800000000000001,0.00215,0.695,-6.565,0.644,I Can Change,LCD Soundsystem,0,0,1
3.01e-06,0.29600000000000004,0.23399999999999999,-2.853,0.674,Don't Call Me Up,Mabel,1,0,1
0.0,0.13,0.406,-7.3660000000000005,0.684,Broken Clocks,SZA,1,0,1
1.42e-05,0.000113,0.0536,-1.891,0.521,Red Lines of Obsession,The Modern Age Slavery,0,1,0
0.0,0.1,0.795,-4.225,0.7070000000000001,Sexy And I Know It,LMFAO,1,0,1
0.8170000000000001,0.9840000000000001,0.688,-13.28,0.698,The Second Star to the Right - Instrumental,Fred Mollin,0,0,1
0.909,0.514,0.105,-6.6770000000000005,0.22,Ocean,John Butler Trio,0,0,1
0.0,0.00252,0.298,-6.336,0.8420000000000001,Relationship,Young Thug Featuring Future,1,0,1
9.82e-05,0.0012,0.155,-8.089,0.433,Etiske retningslinjer for tryllekunstnere,Black Debbath,0,1,0
0.00216,0.9109999999999999,0.377,-15.542,0.616,Let's Fall In Love,Diana Krall,0,1,0
0.0121,0.1,0.693,-7.502000000000001,0.47600000000000003,The Impression That I Get,The Mighty Mighty Bosstones,0,0,1
0.0,0.175,0.902,-6.808,0.604,Hot A Di Press,Panda Dub,0,0,1
3.02e-06,0.0427,0.278,-0.884,0.562,Out Of The Frame,Miss K8,0,0,1
0.0,0.0301,0.521,-15.15,0.511,I'm Old Fashioned,Cassandra Wilson,0,0,1
0.0,0.016,0.37799999999999995,-6.502999999999999,0.698,Apes**t,The Carters,1,0,1
0.00203,6.790000000000001e-05,0.0388,-3.56,0.505,Through The Ashes,Hord,0,1,0
0.0412,0.273,0.515,-5.516,0.755,Dum Dee Dum,Keys N Krates,0,0,1
7.63e-05,0.000244,0.625,-4.562,0.49,Wir ihr sie,Pasty Clan,0,0,1
0.7929999999999999,2.15e-05,0.35100000000000003,-4.399,0.223,A Blacksmith for the Souls of Metal,Furze,0,0,1
7.07e-06,0.000233,0.373,-3.6180000000000003,0.606,Sing,My Chemical Romance,1,0,1
0.0,0.0224,0.523,-3.846,0.8270000000000001,No Excuses,Meghan Trainor,1,0,1
0.27899999999999997,0.8959999999999999,0.0729,-15.732999999999999,0.138,Opening,Craig Armstrong,0,1,0
0.902,0.9179999999999999,0.152,-21.226,0.331,I Have Dreamed,Christian McBride,0,0,1
0.0,0.132,0.425,-4.901,0.59,Company,Justin Bieber,1,1,0
0.0,0.643,0.8059999999999999,-8.463,0.754,Jingle Bell Rock,Bobby Helms,1,0,1
6.51e-06,0.22699999999999998,0.607,-4.314,0.511,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,1,0,1
0.00279,1.82e-05,0.524,-4.019,0.523,Pool Spray,Veil Of Maya,0,0,1
2.64e-05,0.0767,0.34299999999999997,-6.406000000000001,0.573,Malibu,Miley Cyrus,1,0,1
2.83e-06,0.17,0.28800000000000003,-6.672000000000001,0.53,Slide Away,Miley Cyrus,1,0,1
2.77e-06,0.0161,0.7170000000000001,-3.8739999999999997,0.71,Mine,Bazzi,1,0,1
2.22e-05,0.242,0.9209999999999999,-3.3360000000000003,0.669,Moorni,Panjabi MC,0,1,0
0.0,0.00588,0.512,-8.635,0.556,The Rent Is Too Damn High,Armand Hammer,0,1,0
0.00133,0.373,0.111,-9.81,0.835,X,21 Savage & Metro Boomin Featuring Future,1,0,1
0.0,0.0331,0.772,-5.62,0.483,Storm Warning,Hunter Hayes,1,0,1
0.889,0.11800000000000001,0.0735,-11.911,0.755,Dark Pop,Cabaret Nocturne,0,0,1
1.21e-05,0.00611,0.39799999999999996,-4.454,0.494,Lookin' For That Girl,Tim McGraw,1,0,1
0.0,0.00301,0.725,-3.906,0.47100000000000003,Everybody Talks,Neon Trees,1,0,1
0.000357,0.21600000000000003,0.0499,-10.177999999999999,0.75,Delicate,Taylor Swift,1,1,0
0.993,0.605,0.109,-12.173,0.198,Clear the Mind,Yolta,0,0,1
0.0,0.0239,0.706,-3.84,0.804,Just Make da Money,Shatta Wale,0,1,0
4.73e-06,0.011000000000000001,0.34,-6.162999999999999,0.512,Do You Feel the Same,Woody Pitney,0,0,1
3.17e-06,0.0354,0.769,-3.717,0.526,Runnin' Outta Moonlight,Randy Houser,1,0,1
1.3000000000000001e-05,0.331,0.243,-7.0329999999999995,0.782,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",1,0,1
0.0,0.0856,0.45799999999999996,-2.61,0.7859999999999999,Juicy,Doja Cat & Tyga,1,0,1
0.848,0.7240000000000001,0.0488,-21.284000000000002,0.5920000000000001,Emptiness,Trio Elf,0,1,0
0.00018899999999999999,0.418,0.175,-10.614,0.469,All I Know,The Weeknd Featuring Future,1,1,0
0.00922,0.00193,0.313,-6.882999999999999,0.425,Every Teardrop Is A Waterfall,Coldplay,1,0,1
0.0,0.479,0.485,-5.319,0.308,Everything To Me,Monica,1,1,0
0.0,0.004529999999999999,0.81,-3.614,0.7240000000000001,Say Aah,Trey Songz Featuring Fabolous,1,1,0
0.9490000000000001,0.809,0.0328,-26.412,0.0647,Severus and Lily,Alexandre Desplat,0,1,0
2.01e-05,5.8200000000000005e-05,0.41100000000000003,-5.632000000000001,0.508,Maximize,Amaranthe,0,0,1
5.2900000000000005e-05,0.272,0.321,-5.216,0.409,The Outsiders,Eric Church,1,0,1
0.0,0.0642,0.872,-3.105,0.893,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",1,1,0
0.0,0.0229,0.71,-2.234,0.688,Ain't Worried About Nothin,French Montana,1,0,1
0.0,0.00265,0.486,-4.081,0.545,Round & Round,Selena Gomez & The Scene,1,0,1
0.0,0.484,0.527,-6.994,0.644,Fast Car,Jonas Blue Featuring Dakota,1,0,1
0.0045,0.0716,0.9009999999999999,-5.87,0.711,Desperate Man,Eric Church,1,0,1
0.000198,0.0016300000000000002,0.799,-5.722,0.695,(If You're Wondering If I Want You To) I Want You To,Weezer,1,1,0
0.894,0.157,0.0379,-14.325,0.18100000000000002,No Man's Land,Rupert Gregson-Williams,0,1,0
0.0,0.0985,0.588,-4.324,0.491,For Her,Chris Lane,1,0,1
0.0529,0.29100000000000004,0.384,-8.812000000000001,0.517,Adeus - Live for the ladies,Monte La Rue,0,0,1
3.95e-06,0.000933,0.0856,-3.128,0.344,Devil's Level,Dwarves,0,0,1
0.0,0.00845,0.151,-6.237,0.649,End Game,Taylor Swift Featuring Ed Sheeran & Future,1,0,1
0.0,0.331,0.341,-5.803999999999999,0.68,Better Now,Post Malone,1,0,1
0.0,0.0807,0.294,-6.125,0.523,(Kissed You) Good Night,Gloriana,1,0,1
0.715,5.2300000000000004e-05,0.21100000000000002,-3.548,0.301,Clandestine Ways (Krokodil Rot),Cattle Decapitation,0,0,1
0.8490000000000001,0.0995,0.604,-8.123,0.754,Stiff Jazz,Dzihan & Kamien,0,0,1
0.8079999999999999,0.00554,0.228,-10.482000000000001,0.633,Nervous Acid,Bobby Konders,0,0,1
1.37e-06,0.617,0.479,-7.865,0.69,Blue Ain't Your Color,Keith Urban,1,0,1
0.0,0.0218,0.23800000000000002,-5.5729999999999995,0.541,Don't Go Breaking My Heart,Backstreet Boys,1,0,1
0.00022,0.441,0.32899999999999996,-12.755,0.55,Prisoner,The Weeknd Featuring Lana Del Rey,1,1,0
0.934,0.166,0.157,-9.685,0.29600000000000004,Near,Deafheaven,0,0,1
0.816,0.23,0.21100000000000002,-12.539000000000001,0.5660000000000001,Red Wall & Black Wall,Wang Wen,0,0,1
0.85,0.992,0.0374,-28.003,0.242,Garden,Roger Eno,0,1,0
0.9570000000000001,0.51,0.691,-11.32,0.769,Everything Dub,Khotin,0,0,1
0.00533,0.7959999999999999,0.385,-9.389,0.685,Sitting on the Roof of S.F.A.I.,Wes Leslie,0,0,1
0.92,0.995,0.0679,-34.339,0.5329999999999999,"Gottes Zeit ist die allerbeste Zeit, BWV 106 (Arr. G. Kurtag for Piano Duo)",György Kurtág,0,0,1
0.111,0.361,0.38299999999999995,-6.622999999999999,0.214,Midnight Blues,Joe Bonamassa,0,1,0
0.0,0.255,0.425,-6.784,0.713,Lost In Japan,Shawn Mendes X Zedd,1,0,1
0.0,0.00489,0.551,-4.261,0.545,Me And My Broken Heart,Rixton,1,1,0
0.7979999999999999,1.6899999999999997e-05,0.205,-9.368,0.121,Thisishispit,Winterwolf,0,0,1
0.948,0.951,0.0967,-18.928,0.41600000000000004,"Glass: Truman Sleeps (From ""The Truman Show"")",Philip Glass,0,1,0
0.0,0.013999999999999999,0.491,-7.146,0.643,Miss Me More,Kelsea Ballerini,1,0,1
0.00321,0.00372,0.574,-3.33,0.39799999999999996,Haunt Your House,Dan Andriano in the Emergency Room,0,1,0
0.0,0.105,0.24600000000000002,-8.408999999999999,0.532,Tu Meri Ki Lagdi,Navv Inder,0,1,0
0.000128,0.21100000000000002,0.35600000000000004,-4.665,0.541,Make Me Move,Culture Code,0,1,0
0.6920000000000001,0.0244,0.396,-11.044,0.62,Sentimental X's,Broken Social Scene,0,0,1
0.875,0.00609,0.127,-8.378,0.24,Autre temps,Alcest,0,1,0
1.47e-05,0.6509999999999999,0.204,-10.253,0.597,Roll The Bones - Audiotree Live Version,Shakey Graves,0,0,1
0.0,0.62,0.9740000000000001,-4.461,0.8440000000000001,Mi Último Deseo,Banda Los Recoditos,0,1,0
0.006679999999999999,0.638,0.311,-16.962,0.684,Small and Simple,The Okee Dokee Brothers,0,1,0
0.938,0.8859999999999999,0.129,-21.898000000000003,0.5489999999999999,Reza,Cal Tjader,0,1,0
0.0,0.0583,0.6,-7.178,0.815,Shapes,Joey Trap,0,0,1
1.32e-06,0.0462,0.539,-4.829,0.75,Get Ugly,Jason Derulo,1,1,0
0.0,0.0101,0.475,-3.827,0.503,Leaving Here,Echoing Angels,0,0,1
0.000147,0.408,0.465,-5.972,0.7190000000000001,Cranes In The Sky,Solange,1,0,1
0.8540000000000001,0.00182,0.226,-7.042999999999999,0.415,Flight Of The Silverbird,Two Steps from Hell,0,0,1
0.9179999999999999,0.787,0.0638,-17.317999999999998,0.0853,Sunny Ambient,Tomasz Bednarczyk,0,0,1
0.915,0.965,0.0368,-14.697000000000001,0.107,Time (Ambient),The American Dollar,0,1,0
0.00044,0.365,0.863,-5.999,0.7809999999999999,You And Your Heart,Jack Johnson,1,0,1
0.0,0.0209,0.7040000000000001,-2.8560000000000003,0.6459999999999999,I Like It,Enrique Iglesias Featuring Pitbull,1,1,0
0.8370000000000001,0.0008380000000000001,0.5589999999999999,-6.455,0.7140000000000001,Lone Town - VIP Mix,Blunt Instrument,0,0,1
0.0,0.166,0.516,-2.455,0.6579999999999999,Hello,Karmin,1,0,1
0.0,0.0161,0.746,-4.45,0.513,Ready Set Roll,Chase Rice,1,0,1
0.0,0.8420000000000001,0.355,-10.22,0.5,Girl Crush,Little Big Town,1,0,1
0.342,0.0017699999999999999,0.449,-2.105,0.353,Island of the Honest Man,Hot Hot Heat,0,0,1
0.0,0.922,0.331,-7.064,0.42200000000000004,All Of Me,John Legend,1,0,1
0.8909999999999999,0.924,0.10300000000000001,-15.589,0.3,Telegram,Alexandre Desplat,0,0,1
0.0,0.413,0.335,-8.264,0.735,You,Jacquees,1,1,0
1.48e-06,0.054000000000000006,0.902,-3.009,0.677,That's How Country Boys Roll,Billy Currington,1,0,1
5.11e-06,0.26899999999999996,0.669,-4.3389999999999995,0.72,Super Bass,Nicki Minaj,1,0,1
0.0,0.0152,0.43200000000000005,-4.387,0.637,Everyday,Ariana Grande Featuring Future,1,1,0
0.00024300000000000002,0.000831,0.41200000000000003,-8.368,0.938,Booty,Blac Youngsta,1,0,1
0.767,0.0403,0.9620000000000001,-10.107000000000001,0.823,Kenke Corner,Guts,0,1,0
0.00202,0.762,0.237,-10.478,0.735,Jorja Interlude,Drake,1,0,1
0.00073,0.22899999999999998,0.375,-8.84,0.855,Die Young,Max Frost,0,1,0
0.000132,0.0303,0.828,-5.497000000000001,0.6609999999999999,Unforgettable,Thomas Rhett,1,0,1
2.86e-06,0.424,0.653,-4.577,0.7879999999999999,Ma Lo,Tiwa Savage,0,0,1
6.98e-06,0.0419,0.198,-4.868,0.239,Everytime,Ariana Grande,1,1,0
0.805,0.904,0.0381,-22.721,0.196,Protector of the Common Folk,Howard Shore,0,1,0
3.52e-06,0.446,0.89,-4.937,0.735,¿Por Qué Cambiaste De Opinión?,Calibre 50,0,0,1
8.400000000000001e-06,0.000319,0.745,-4.5969999999999995,0.614,Do or Die,Bloodgood,0,0,1
0.00403,0.0758,0.7709999999999999,-5.807,0.591,Cold One,Eric Church,1,0,1
0.965,0.0037,0.96,-6.386,0.662,Coretta's Beat,Marc Mac,0,1,0
1.18e-06,0.0506,0.547,-6.231,0.693,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",1,1,0
0.0,0.29600000000000004,0.524,-5.48,0.345,I Wanna Die,Harley Poe,0,0,1
0.0628,0.0016699999999999998,0.628,-5.62,0.298,In the Trenches,Dying Fetus,0,1,0
0.0,0.174,0.195,-5.3660000000000005,0.517,Listen,Glee Cast,1,0,1
0.0,0.038,0.155,-3.938,0.28,Death Was Arrested,North Point Worship,0,0,1
0.0,0.529,0.6679999999999999,-1.19,0.855,Not Afraid,Eminem,1,1,0
1.36e-05,0.000691,0.4,-1.889,0.413,Blood on Your Name,Emerald Sun,0,1,0
0.00216,0.483,0.0923,-5.756,0.237,Every Breath You Take,Hannah Huston,1,1,0
0.0,0.0308,0.65,-5.457999999999999,0.742,I Like It Like That,Hot Chelle Rae Featuring New Boyz,1,0,1
0.0,0.00372,0.9309999999999999,-4.7330000000000005,0.675,Who's That Chick?,David Guetta Featuring Rihanna,1,1,0
0.0,0.552,0.574,-5.962000000000001,0.735,Body,Dreezy Featuring Jeremih,1,0,1
2.46e-05,0.446,0.268,-8.162,0.7120000000000001,Good Old Days,Macklemore Featuring Kesha,1,0,1
0.0419,0.000337,0.261,-6.664,0.428,Roots Bloody Roots,Sepultura,0,1,0
0.0136,1.0300000000000001e-05,0.14,-4.735,0.37799999999999995,Metal Gods - Live from Battle Cry,Judas Priest,0,0,1
0.862,0.313,0.48,-8.027000000000001,0.789,Green Karma - Original Mix,Cabaret Nocturne,0,0,1
